Date,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,city
2015-12-03,2015100812715,427816.0,578962.0,-1.565579,55.104296,10,3,2,3,5,08:35,139,E06000048,3,189,1,60,1,4,3,189,0,0,1,1,1,0,0,2,1,E01027427,
2015-12-03,2015075361493,360302.0,388647.0,-2.59842,53.393155,7,3,1,1,5,20:00,128,E06000007,6,0,6,30,6,2,5,1049,0,5,4,2,2,0,0,1,2,E01033300,
2015-12-03,201563CP27515,197280.0,205390.0,-4.93565,51.71052,63,3,2,2,5,19:16,752,W06000009,3,477,6,60,9,4,6,0,0,0,4,5,2,0,0,2,1,W01000554,
2015-12-03,2015120214497,497951.0,477204.0,-0.500655,54.181274,12,3,2,2,5,20:40,185,E10000023,3,64,6,60,9,4,3,64,0,0,6,5,2,0,0,2,1,E01027798,Ryedale
2015-12-03,2015420034412,551226.0,224952.0,0.196726,51.902591,42,3,4,1,5,16:37,463,E10000012,6,0,6,30,8,4,6,0,0,0,4,1,1,0,0,2,2,E01022085,Uttlesford
2015-12-03,2015440420479,464298.0,105550.0,-1.088087,50.845908,44,3,2,1,5,17:40,498,E06000044,3,27,6,40,6,2,3,27,0,5,7,2,2,0,0,2,2,E01017053,Portsmouth
2015-12-03,20154100C1141,511661.0,200210.0,-0.386035,51.689551,41,3,2,3,5,18:15,437,E10000015,6,184,6,30,0,-1,-1,0,0,8,4,1,1,0,0,1,2,E01023877,Watford
2015-12-03,2015420034417,556902.0,192602.0,0.264571,51.61039,42,3,1,1,5,22:50,452,E10000012,3,12,7,70,0,-1,-1,0,0,0,4,5,2,0,7,2,1,E01021468,Brentwood
2015-12-03,201543R065125,487033.0,181418.0,-0.746874,51.52498,43,3,2,3,5,09:10,474,E06000040,6,7408,6,30,3,4,6,7408,0,0,1,1,1,0,0,1,1,E01016601,
2015-12-03,2015440420431,444365.0,120761.0,-1.369345,50.984551,44,3,3,1,5,16:40,491,E10000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01022704,Eastleigh
2015-12-03,201514K324715,434605.0,396240.0,-1.48026,53.461776,14,3,2,1,5,14:45,215,E08000019,4,113,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01007895,Sheffield
2015-12-03,201514C135915,448262.0,393685.0,-1.274969,53.437741,14,3,1,1,5,08:25,213,E08000018,6,0,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01007692,Rotherham
2015-12-03,2015440420346,429202.0,113726.0,-1.585914,50.922258,44,3,2,1,5,13:40,496,E10000014,1,27,7,70,5,4,1,27,0,0,1,1,1,0,0,2,2,E01022978,New Forest
2015-12-03,201501KG70584,547110.0,183590.0,0.119493,51.532057,1,3,2,1,5,06:35,16,E09000002,3,13,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000096,London
2015-12-04,2015132CE0617,432997.0,423888.0,-1.501564,53.710377,13,3,2,1,6,16:20,206,E08000036,3,61,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01011896,Wakefield
2015-12-04,2015100775915,436256.0,561336.0,-1.435534,54.945371,10,3,2,1,6,13:25,149,E08000023,3,184,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01008617,South Tyneside
2015-12-04,201504WA15488,332220.0,428780.0,-3.029367,53.75096,4,3,2,1,6,15:36,74,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024987,Fylde
2015-12-04,201501VK30394,517930.0,169140.0,-0.30579,51.409031,1,3,1,1,6,07:58,23,E09000021,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002968,London
2015-12-04,201531B271715,461372.0,364621.0,-1.083258,53.175167,31,3,1,1,6,05:32,345,E10000024,4,6030,6,60,0,-1,-1,0,0,0,6,4,1,0,7,2,1,E01028313,Newark and Sherwood
2015-12-04,201550FT2M021,289537.0,66385.0,-3.558463,50.486832,50,3,2,2,6,18:14,587,E06000027,3,3022,6,40,3,2,6,0,0,0,4,1,1,0,0,2,1,E01015253,
2015-12-04,2015471507187,493192.0,100449.0,-0.679072,50.796123,47,3,2,1,6,03:23,558,E10000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01031441,Arun
2015-12-04,201531B273315,481245.0,374557.0,-0.783471,53.261802,31,2,2,1,6,16:58,341,E10000024,3,57,6,30,8,4,6,0,0,0,7,4,2,0,0,2,1,E01028039,Bassetlaw
2015-12-04,201501JC30805,537470.0,191020.0,-0.01649,51.601251,1,3,2,1,6,15:00,13,E09000031,3,112,1,30,1,2,5,0,0,0,1,1,1,0,0,1,1,E01004455,London
2015-12-04,201534NC34245,486992.0,288323.0,-0.720351,52.485901,34,2,1,1,6,15:26,380,E10000021,6,5033,6,30,3,4,6,5081,0,0,4,1,1,0,0,1,1,E01026959,
2015-12-04,201554A923915,417423.0,185924.0,-1.75,51.571919,54,3,2,1,6,21:50,633,E06000030,3,4312,6,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01015550,
2015-12-04,201501RG40701,545980.0,179930.0,0.101699,51.499464,1,3,2,2,6,19:17,6,E09000011,3,2016,1,30,1,4,3,2041,0,0,1,1,1,0,0,2,1,E01033745,London
2015-12-04,201531B274015,456399.0,381806.0,-1.154612,53.330172,31,3,1,1,6,05:44,341,E10000024,3,57,1,60,1,4,4,6041,0,0,4,5,2,0,0,2,1,E01028047,Bassetlaw
2015-12-04,201501VK30392,519650.0,169770.0,-0.280859,51.414333,1,3,1,1,6,17:30,23,E09000021,5,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01002954,London
2015-12-04,2015471507188,546332.0,112820.0,0.079432,50.896328,47,2,1,1,6,16:40,554,E10000011,4,2192,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01021054,Wealden
2015-12-04,201501RG40703,546880.0,180850.0,0.115039,51.507498,1,3,2,5,6,19:30,6,E09000011,3,2041,1,30,1,4,3,2041,0,0,1,1,1,0,0,1,1,E01001690,London
2015-12-04,201554A918115,422102.0,143336.0,-1.685125,51.188826,54,3,2,1,6,16:28,635,E06000054,3,303,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01032033,Test Valley
2015-12-04,201511SC25265,410115.0,525254.0,-1.844864,54.622331,11,2,2,2,6,08:25,169,E06000047,4,6282,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,E01020864,
2015-12-04,2015610069415,312515.0,188919.0,-3.264294,51.592302,61,3,2,1,6,15:00,731,W06000018,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,W01001330,
2015-12-04,2015420034554,570893.0,186466.0,0.463451,51.551202,42,3,1,1,6,22:45,462,E06000034,3,13,3,70,5,4,3,176,0,0,4,1,1,0,7,2,1,E01015943,
2015-12-04,2015420034561,581562.0,215338.0,0.632166,51.807193,42,3,1,1,6,02:00,451,E10000012,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,2,E01021426,
2015-12-04,201543P079125,461776.0,204961.0,-1.106732,51.739958,43,2,2,4,6,13:30,484,E10000025,3,418,6,50,5,4,3,40,0,0,1,1,2,0,0,2,1,E01028646,South Oxfordshire
2015-12-04,2015610070715,332894.0,191204.0,-2.970601,51.615645,61,3,1,1,6,09:13,733,W06000022,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,W01001626,Newport
2015-12-04,2015610071015,322129.0,202852.0,-3.128648,51.718966,61,2,2,4,6,15:00,730,W06000019,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,1,1,W01001477,
2015-12-04,201504ED15639,375810.0,428320.0,-2.368314,53.750681,4,3,2,2,6,16:40,75,E10000017,6,0,1,30,1,4,6,0,0,0,1,9,1,0,0,1,1,E01025036,Hyndburn
2015-12-04,201504WA15487,331090.0,436360.0,-3.048197,53.81893,4,3,1,1,6,12:10,71,E06000009,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01012737,
2015-12-04,2015160B04511,495599.0,406206.0,-0.558773,53.543802,16,2,2,1,6,13:10,232,E06000013,3,15,1,60,1,4,1,180,0,0,1,4,1,0,0,2,1,E01013324,
2015-12-04,201501VK30395,519650.0,166200.0,-0.282062,51.382247,1,3,1,1,6,15:38,23,E09000021,3,240,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002916,London
2015-12-04,2015210035527,384318.0,347771.0,-2.235264,53.026994,21,3,2,1,6,13:55,253,E10000028,3,34,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01029552,
2015-12-04,2015350200115,546630.0,260970.0,0.145428,52.227416,35,3,2,1,6,16:00,390,E10000003,3,1309,3,30,6,2,5,279,2,5,4,4,1,0,0,1,2,E01017976,Cambridge
2015-12-04,201504ED15591,373050.0,424100.0,-2.409799,53.712617,4,3,2,3,6,07:40,75,E10000017,4,6232,6,50,3,4,6,0,0,0,1,1,2,0,0,2,1,E01025080,Hyndburn
2015-12-04,201554B204215,415672.0,185617.0,-1.775279,51.56921,54,3,1,1,6,16:40,633,E06000030,3,4311,3,40,0,-1,-1,0,0,4,4,4,1,0,0,1,1,E01015510,
2015-12-04,201534NC31645,490011.0,288674.0,-0.67581,52.488566,34,3,2,1,6,11:57,380,E10000021,3,6086,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01026957,
2015-12-04,2015350200015,518220.0,299270.0,-0.256785,52.578403,35,3,3,3,6,17:50,394,E06000031,5,61,6,30,3,4,6,0,0,0,4,9,1,0,0,1,1,E01015692,Peterborough
2015-12-04,201550AY2B020,156620.0,36600.0,-5.410284,50.17932,50,3,1,1,6,18:43,596,E06000052,3,30,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01018978,
2015-12-04,2015350199915,546590.0,255560.0,0.142503,52.178823,35,3,2,1,6,09:24,390,E10000003,3,1307,6,30,6,2,3,1134,0,5,1,9,1,0,0,1,2,E01017993,Cambridge
2015-12-04,2015350199815,531190.0,272210.0,-0.076118,52.332301,35,3,2,1,6,07:45,393,E10000003,3,1123,3,30,6,2,5,303,0,5,1,1,1,0,0,1,2,E01018169,Huntingdonshire
2015-12-04,2015200035203,399242.0,282885.0,-2.012579,52.44393,20,3,1,1,6,08:30,300,E08000025,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01008921,Birmingham
2015-12-04,201501CW11921,523850.0,182510.0,-0.216035,51.527928,1,3,2,1,6,20:30,1,E09000033,3,404,6,30,6,2,4,450,0,5,4,1,1,0,0,1,1,E01002852,London
2015-12-04,2015051503284,339190.0,392581.0,-2.916613,53.426497,5,3,2,1,6,15:00,91,E08000012,6,0,6,30,3,2,3,5058,0,5,1,1,1,0,0,1,2,E01006621,Liverpool
2015-12-04,201511SC26145,406725.0,513770.0,-1.897624,54.519182,11,3,2,2,6,16:00,169,E06000047,3,66,6,60,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01020863,
2015-12-04,201501CW11910,529730.0,178450.0,-0.132811,51.490123,1,3,2,1,6,15:00,1,E09000033,3,202,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,E01004741,City of Westminster
2015-12-04,2015530210012,395121.0,231823.0,-2.072454,51.984842,53,3,2,1,6,11:02,625,E10000013,3,435,6,60,3,4,4,4079,0,0,1,1,2,0,0,2,1,E01022453,
2015-12-04,2015160D06901,510069.0,428833.0,-0.332498,53.744263,16,3,2,2,6,16:30,228,E06000010,6,0,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01033104,Hull
2015-12-04,201504ED15583,368190.0,427880.0,-2.48382,53.746316,4,3,2,2,6,11:10,70,E06000008,6,0,2,30,3,2,6,0,0,0,1,1,1,0,0,1,1,E01012655,
2015-12-04,2015160A04281,527933.0,408784.0,-0.070027,53.560089,16,3,2,1,6,18:23,233,E06000012,6,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013159,
2015-12-04,201554A903315,415506.0,144320.0,-1.779463,51.197889,54,3,2,1,6,08:00,635,E06000054,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,2,2,E01031999,
2015-12-04,2015521508596,375627.0,165959.0,-2.351684,51.392141,52,3,2,1,6,11:00,611,E06000022,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01014468,Bath
2015-12-04,2015440422242,445940.0,113823.0,-1.347783,50.922043,44,3,1,1,6,15:10,500,E06000045,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01017206,Southampton
2015-12-04,2015521508604,375460.0,165480.0,-2.35405,51.387827,52,3,2,1,6,11:12,611,E06000022,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01014371,Bath
2015-12-04,2015471507177,534144.0,122748.0,-0.090118,50.988511,47,2,1,1,6,08:19,563,E10000032,3,272,6,50,3,4,6,0,0,8,1,1,1,0,0,2,1,E01031756,Mid Sussex
2015-12-04,201534WN33005,475632.0,254845.0,-0.89513,52.186674,34,3,2,2,6,10:00,384,E10000021,3,508,3,60,5,4,1,1,0,0,1,1,1,0,0,2,1,E01027206,
2015-12-04,201501WW51051,523800.0,174470.0,-0.219572,51.455683,1,3,2,1,6,08:12,10,E09000032,3,219,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004643,London
2015-12-04,201543W169125,474634.0,172518.0,-0.927438,51.446742,43,3,2,1,6,12:30,475,E06000041,4,3350,6,30,3,4,6,7504,0,0,1,1,1,0,0,1,1,E01016618,
2015-12-04,201563AC36615,243370.0,222450.0,-4.276884,51.878557,63,2,2,3,6,17:03,751,W06000010,3,485,6,50,0,-1,-1,0,0,0,6,4,1,0,0,2,1,W01000624,
2015-12-04,2015132CA0787,430407.0,433467.0,-1.539862,53.796628,13,3,2,1,6,17:40,204,E08000035,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,E01033011,Leeds
2015-12-04,2015200038805,406694.0,286219.0,-1.902879,52.473863,20,3,2,1,6,22:20,300,E08000025,4,4127,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01033616,Birmingham
2015-12-04,2015530210206,384782.0,207188.0,-2.221907,51.763164,53,1,2,2,6,06:43,624,E10000013,3,46,6,50,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01022391,
2015-12-04,201501TW60422,516370.0,174420.0,-0.326476,51.456808,1,3,2,1,6,10:45,24,E09000027,3,316,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003869,London
2015-12-04,2015471507181,545528.0,114009.0,0.068481,50.907216,47,2,1,1,6,14:46,554,E10000011,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021056,
2015-12-04,2015440422381,464786.0,102709.0,-1.081657,50.82031,44,3,1,1,6,18:56,498,E06000044,6,0,6,30,0,-1,-1,0,0,0,7,1,1,0,0,1,2,E01017105,Portsmouth
2015-12-04,2015360095958,637822.0,297433.0,1.504255,52.522831,36,3,2,1,6,07:40,406,E10000020,3,146,6,60,3,4,4,1136,0,0,1,1,2,0,0,2,1,E01026899,South Norfolk
2015-12-04,201501PL61003,536130.0,176890.0,-0.041285,51.474602,1,3,2,1,6,20:00,7,E09000023,3,2,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01003340,London
2015-12-04,2015360095956,621761.0,307788.0,1.274861,52.622536,36,3,2,4,6,09:05,404,E10000020,5,800,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01026839,Norwich
2015-12-04,2015420034802,565175.0,176489.0,0.376387,51.463273,42,3,1,1,6,13:10,462,E06000034,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01016008,
2015-12-04,2015420034823,558804.0,200066.0,0.295401,51.676915,42,2,1,1,6,00:01,452,E10000012,6,0,6,40,6,4,6,0,0,0,6,1,1,0,0,2,2,E01021470,Brentwood
2015-12-04,201534NW31875,488051.0,268416.0,-0.709988,52.306811,34,3,2,1,6,08:40,386,E10000021,5,146,6,30,3,4,6,9468,0,0,1,1,2,0,0,1,1,E01027344,
2015-12-04,2015160B04331,486836.0,412704.0,-0.689172,53.603713,16,3,2,2,6,05:52,232,E06000013,3,1077,6,60,3,4,4,1216,0,0,4,1,1,0,0,2,1,E01013289,
2015-12-04,201563AC41915,250000.0,200620.0,-4.171202,51.684249,63,3,2,1,6,13:12,751,W06000010,3,484,6,30,9,4,6,0,0,0,1,4,1,0,0,1,1,W01000654,
2015-12-04,201504WD15206,331920.0,443540.0,-3.037187,53.883561,4,2,2,1,6,09:20,85,E10000017,6,0,6,20,6,4,6,0,0,0,1,4,1,0,0,1,1,E01025556,Wyre
2015-12-04,201501RY19004,550930.0,177630.0,0.171976,51.4775,1,3,1,1,6,08:50,18,E09000004,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000407,London
2015-12-04,2015471507184,560451.0,97631.0,0.273399,50.756101,47,2,1,1,6,13:40,551,E10000011,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01020931,Eastbourne
2015-12-04,2015210035271,425765.0,323185.0,-1.619246,52.805607,21,3,2,1,6,08:25,251,E10000028,3,444,6,30,3,2,3,511,0,0,1,1,1,0,0,2,1,E01029471,East Staffordshire
2015-12-04,201514A187315,469443.0,415238.0,-0.951404,53.629075,14,3,2,1,6,20:37,211,E08000017,6,0,6,30,8,4,6,0,0,0,4,4,1,0,0,1,1,E01007634,Doncaster
2015-12-04,2015471507186,544645.0,101293.0,0.050912,50.793162,47,3,1,1,6,18:15,554,E10000011,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01021048,Lewes
2015-12-04,201501TW60416,516400.0,171540.0,-0.326991,51.430917,1,3,2,1,6,08:50,24,E09000027,3,310,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01003891,London
2015-12-04,2015471507171,578356.0,111570.0,0.533763,50.876105,47,3,4,4,6,08:41,552,E10000011,6,0,2,30,3,4,6,0,0,8,1,1,2,0,0,1,1,E01020995,
2015-12-04,2015440422384,466420.0,101425.0,-1.058696,50.80858,44,3,1,1,6,18:15,498,E06000044,6,0,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01017016,Portsmouth
2015-12-04,201514B123815,443970.0,404124.0,-1.338114,53.53194,14,3,2,1,6,12:00,210,E08000016,3,635,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01007349,
2015-12-04,2015030002979,340510.0,555420.0,-2.928966,54.889964,3,3,2,1,6,10:30,62,E10000006,3,6,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019211,Carlisle
2015-12-04,201506Q008760,390440.0,402450.0,-2.145651,53.518634,6,1,1,1,6,22:19,104,E08000004,3,62,3,30,3,2,3,6104,0,5,4,1,1,0,0,1,1,E01005376,
2015-12-04,2015030002976,298720.0,516900.0,-3.566843,54.537204,3,3,3,1,6,20:00,63,E10000006,4,5296,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01019286,Copeland
2015-12-04,2015030002975,330050.0,496960.0,-3.078021,54.363338,3,3,2,1,6,18:18,65,E10000006,3,593,6,30,0,-1,-1,0,0,0,6,5,2,0,0,2,1,E01019350,South Lakeland
2015-12-04,20154100C1093,505234.0,195744.0,-0.480319,51.65065,41,3,2,1,6,16:35,436,E10000015,3,404,6,40,3,4,6,328,0,0,4,1,1,0,0,1,1,E01023812,Three Rivers
2015-12-04,2015220047809,384685.0,278717.0,-2.226549,52.406242,22,3,2,1,6,12:28,278,E10000034,3,449,3,40,6,2,4,4189,0,8,1,1,1,1,0,2,1,E01032440,Wyre Forest
2015-12-04,201501KF69096,540960.0,184020.0,0.031062,51.537489,1,3,1,1,6,18:30,17,E09000025,4,165,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003569,London
2015-12-04,2015320131587,503163.0,372701.0,-0.455604,53.241321,32,3,1,1,6,08:34,356,E10000019,5,262,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01026369,West Lindsey
2015-12-04,2015320131378,497360.0,371521.0,-0.542888,53.231812,32,3,1,1,6,08:06,352,E10000019,4,1308,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01026143,Lincoln
2015-12-04,201501XD81100,521390.0,182460.0,-0.251496,51.528013,1,3,2,1,6,08:25,27,E09000009,3,4000,1,30,2,4,3,4000,0,0,1,1,1,0,0,1,1,E01001246,London
2015-12-04,201501SX21110,528860.0,194770.0,-0.139358,51.636984,1,3,2,1,6,12:00,32,E09000010,3,111,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000115,London
2015-12-04,2015160B04361,483023.0,407366.0,-0.748198,53.556362,16,3,2,3,6,16:50,232,E06000013,1,180,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013253,
2015-12-04,201501JC30789,537510.0,190980.0,-0.015929,51.600881,1,3,2,1,6,13:28,13,E09000031,3,112,1,30,1,4,3,406,0,1,1,1,1,0,0,1,1,E01004344,London
2015-12-04,201531B263915,456385.0,381807.0,-1.154822,53.330182,31,3,2,1,6,11:17,341,E10000024,3,57,1,40,1,4,4,6041,0,0,1,1,1,0,0,2,1,E01028047,Bassetlaw
2015-12-04,2015160D06831,505696.0,427120.0,-0.399362,53.729776,16,2,3,2,6,07:20,228,E06000010,6,0,3,40,3,4,6,0,0,1,1,1,1,0,0,1,1,E01012883,Hull
2015-12-04,201543R087125,496504.0,181324.0,-0.610423,51.522598,43,3,1,1,6,19:30,473,E06000039,6,7302,6,30,6,4,6,7302,0,0,4,1,1,0,0,1,2,E01016487,
2015-12-04,2015551501618,359799.0,85167.0,-2.570171,50.664777,55,3,2,2,6,08:15,645,E10000009,4,3167,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020512,
2015-12-04,201501CW11945,526860.0,181910.0,-0.172883,51.521869,1,3,2,1,6,07:50,1,E09000033,3,5,6,30,6,2,3,5,0,5,1,1,1,0,0,1,2,E01004702,City of Westminster
2015-12-04,201506N009266,380530.0,402800.0,-2.295131,53.521504,6,3,2,1,6,21:10,101,E08000002,6,0,6,30,0,-1,-1,0,0,0,4,4,2,0,0,1,2,E01005031,Bury
2015-12-04,201501SX21124,523150.0,189390.0,-0.223713,51.589912,1,3,2,1,6,07:20,30,E09000003,3,504,6,30,3,4,6,0,0,1,1,1,1,0,0,1,2,E01000244,London
2015-12-04,2015100773315,437696.0,552467.0,-1.414213,54.865569,10,3,2,1,6,09:18,150,E08000024,4,1286,3,30,1,4,4,1286,0,0,1,1,2,0,0,1,1,E01033077,Sunderland
2015-12-04,201543P097125,449567.0,225148.0,-1.280647,51.922655,43,3,1,1,6,20:21,481,E10000025,5,0,6,60,0,-1,-1,0,0,0,6,4,2,0,7,2,1,E01028505,Cherwell
2015-12-04,201501QA10513,513880.0,185880.0,-0.358601,51.560313,1,3,4,1,6,17:30,29,E09000015,3,312,6,30,0,-1,-1,0,0,1,4,4,1,0,0,1,1,E01002221,London
2015-12-04,201501SX21136,524260.0,195620.0,-0.205491,51.645657,1,2,1,1,6,17:35,30,E09000003,5,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000291,London
2015-12-04,201504WA15500,342790.0,431860.0,-2.869667,53.77991,4,3,1,1,6,15:15,74,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,E01025011,Fylde
2015-12-04,2015440422400,442681.0,112952.0,-1.394247,50.914461,44,2,1,1,6,07:30,500,E06000045,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01017155,Southampton
2015-12-04,201504EG15270,360440.0,437380.0,-2.602551,53.831165,4,3,1,1,6,19:28,80,E10000017,6,0,6,30,3,4,6,0,0,0,4,4,1,0,0,2,1,E01025325,Ribble Valley
2015-12-04,201550JO2N008,270413.0,90267.0,-3.836238,50.697569,50,2,1,2,6,15:46,589,E10000008,3,382,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020319,West Devon
2015-12-04,201506N009790,381400.0,410970.0,-2.282499,53.59497,6,2,2,1,6,07:50,101,E08000002,4,6221,6,30,6,2,4,6219,0,0,4,1,1,0,0,1,1,E01004958,Bury
2015-12-04,2015320131599,535434.0,343958.0,0.015561,52.975869,32,3,2,1,6,09:32,350,E10000019,5,784,6,30,3,4,6,38,0,0,1,1,1,0,0,1,1,E01026014,Boston
2015-12-04,201543N198125,485984.0,212768.0,-0.754286,51.806949,43,3,1,2,6,13:50,476,E10000002,3,41,1,70,1,4,5,141,0,0,1,2,2,0,0,2,1,E01017632,
2015-12-04,201501ZD31050,531240.0,164880.0,-0.116097,51.367826,1,3,2,1,6,08:45,20,E09000008,3,232,3,30,3,2,3,232,0,5,1,1,1,0,0,1,1,E01001167,London
2015-12-04,201504SB15244,345130.0,416200.0,-2.83138,53.639424,4,3,1,1,6,09:10,84,E10000017,4,5246,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025513,West Lancashire
2015-12-04,2015471507198,512811.0,106873.0,-0.398832,50.850385,47,3,2,1,6,15:30,564,E10000032,3,24,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01031820,
2015-12-04,20154100C1219,510487.0,197041.0,-0.404013,51.661301,41,2,1,1,6,08:25,437,E10000015,6,19,6,30,3,4,3,411,0,8,1,1,2,0,0,1,1,E01023888,Watford
2015-12-04,2015075362719,360482.0,387953.0,-2.595626,53.38693,7,3,2,2,6,21:55,128,E06000007,6,0,2,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01033300,
2015-12-04,201501JI40847,544660.0,191370.0,0.087397,51.602596,1,3,2,1,6,08:02,14,E09000026,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003704,London
2015-12-04,2015621502153,304626.0,206740.0,-3.383014,51.751206,62,3,1,1,6,18:51,742,W06000024,3,4102,6,30,3,4,6,0,0,0,4,8,2,0,0,1,1,W01001307,
2015-12-04,201501KD50662,551450.0,189070.0,0.184373,51.580148,1,3,1,1,6,12:20,15,E09000016,3,118,1,30,1,4,5,0,0,0,1,1,1,0,0,1,1,E01032741,London
2015-12-04,201511SJ25415,429754.0,514308.0,-1.541824,54.523194,11,3,1,1,6,21:30,161,E06000005,4,6280,6,30,3,4,6,0,0,5,4,1,1,0,0,1,2,E01012304,
2015-12-04,2015075363336,360478.0,387860.0,-2.595675,53.386094,7,3,2,1,6,10:15,128,E06000007,3,5061,6,30,6,4,6,0,0,1,1,1,1,0,0,1,2,E01033300,
2015-12-04,201511SJ25185,429885.0,516191.0,-1.53961,54.540108,11,3,2,1,6,01:42,161,E06000005,6,0,6,20,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01012333,
2015-12-04,2015420034532,587644.0,185854.0,0.704453,51.540388,42,2,2,1,6,18:00,460,E06000033,3,13,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01015896,Southend-on-Sea
2015-12-04,201511SJ25175,429940.0,514324.0,-1.538949,54.523326,11,3,2,2,6,15:00,161,E06000005,4,6280,6,30,6,2,6,0,0,0,1,1,1,0,0,1,2,E01012304,
2015-12-04,2015471507192,522058.0,122542.0,-0.262297,50.989347,47,3,3,1,6,13:55,562,E10000032,3,272,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01031634,Horsham
